duplicate_group_id,text_hash,original_text_snippet,group_type,source_dataset,source_split,source_row_id,anger,disgust,fear,joy,sadness,surprise,reason,resolution,approved_by,timestamp
5377b43a2bb2,5377b43a2bb2,ক্যাম্পাসের সবচেয়ে সুন্দর ব্যাপারটা ফুটে উঠছে  রাতের বাসের মোহ  একদম জীবন্ত লাগত,B,UBMEC,NONE,3791,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d199b7f1ec16,d199b7f1ec16,চোখে পানি চলে আসলো। ,D,EmoNoBa,NONE,3527,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d199b7f1ec16,d199b7f1ec16,চোখে পানি চলে আসলো। ,D,UBMEC,NONE,11377,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
5d69e8e93519,5d69e8e93519,চোরের মার বড় গলা। ,D,EmoNoBa,NONE,26821,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
5d69e8e93519,5d69e8e93519,চোরের মার বড় গলা। ,D,UBMEC,NONE,12087,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ef65e7d6ff82,ef65e7d6ff82,ছাগল,D,UBMEC,NONE,9750,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ef65e7d6ff82,ef65e7d6ff82,ছাগল,D,MONOVAB,NONE,26073,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7859573b823b,7859573b823b,ছি ছি ছি,B,MONOVAB,NONE,199,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7859573b823b,7859573b823b,ছি ছি ছি,B,MONOVAB,NONE,26053,1,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
809694098ebe,809694098ebe,"ছেলে গেলে ছেলে পাবে,,,বৈশাখের আনন্দ গেলে পাওয়া এটা আর পাওয়া যাবে না,,,,,,এরা মেল",B,UBMEC,NONE,10095,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
809694098ebe,809694098ebe,"ছেলে গেলে ছেলে পাবে,,,বৈশাখের আনন্দ গেলে পাওয়া এটা আর পাওয়া যাবে না,,,,,,এরা মেল",B,UBMEC,NONE,10131,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,822,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,853,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,926,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,953,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,45259,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64acfb05dd5b,64acfb05dd5b,জয় বাংলা,B,MONOVAB,NONE,45509,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7b8d8401f2d,d7b8d8401f2d,জানোয়ার,D,UBMEC,NONE,8178,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7b8d8401f2d,d7b8d8401f2d,জানোয়ার,D,MONOVAB,NONE,26181,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
809809d67c48,809809d67c48,টানা এগারোবার বাংলাদেশের সর্বোচ্চ রফতানিকারকের স্বর্ণ ট্রফি অর্জন করেছে জাবের অ্,B,UBMEC,NONE,4267,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
809809d67c48,809809d67c48,টানা এগারোবার বাংলাদেশের সর্বোচ্চ রফতানিকারকের স্বর্ণ ট্রফি অর্জন করেছে জাবের অ্,B,UBMEC,NONE,4268,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c1fe3139c9ee,c1fe3139c9ee,ঠিক কথা,D,UBMEC,NONE,10968,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c1fe3139c9ee,c1fe3139c9ee,ঠিক কথা,D,MONOVAB,NONE,28068,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3d01f0d345bb,3d01f0d345bb,ঢাকা দক্ষিণ সিটি করপোরেশনে বিএনপির প্রার্থী ইশরাক হোসেনের নির্বাচনী প্রচারের সময়,B,UBMEC,NONE,4329,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3d01f0d345bb,3d01f0d345bb,ঢাকা দক্ষিণ সিটি করপোরেশনে বিএনপির প্রার্থী ইশরাক হোসেনের নির্বাচনী প্রচারের সময়,B,UBMEC,NONE,4330,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d8bb49927c54,d8bb49927c54,তনু হত্যার বিচার চাই ।সাংবাদিক কেন নীরব ? কার ভয়ে ?,B,UBMEC,NONE,11275,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d8bb49927c54,d8bb49927c54,তনু হত্যার বিচার চাই ।সাংবাদিক কেন নীরব ? কার ভয়ে ?,B,UBMEC,NONE,11348,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8bc0005a94a7,8bc0005a94a7,"তনুই একমাত্র তনু নয়, আরও তনু আছে। ২৬শে মার্চ ৪৫তম মহান স্বাধীনতা দিবসে প্রধানমন্",B,UBMEC,NONE,11068,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8bc0005a94a7,8bc0005a94a7,"তনুই একমাত্র তনু নয়, আরও তনু আছে। ২৬শে মার্চ ৪৫তম মহান স্বাধীনতা দিবসে প্রধানমন্",B,UBMEC,NONE,11092,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
01119e91ce41,01119e91ce41,তাই,D,UBMEC,NONE,10630,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
01119e91ce41,01119e91ce41,তাই,D,MONOVAB,NONE,26059,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c0bb635e3295,c0bb635e3295,তাতে কোম্পানির উৎপাদন হতো প্রচুর এবং এর ফলে সে আনন্দের সঙ্গেই জীবন নির্বাহ করত। ,E+B,EmoNoBa,Test,15064,1,0,0,1,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c0bb635e3295,c0bb635e3295,তাতে কোম্পানির উৎপাদন হতো প্রচুর এবং এর ফলে সে আনন্দের সঙ্গেই জীবন নির্বাহ করত। ,E+B,EmoNoBa,Test,23263,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8073227c96f9,8073227c96f9,তাহলে কারা কুমিল্লা ভিক্টোরিয়া কলেজ ছাত্রী তনুকে প্রথমে ধর্ষণ তারপর গলা কেটে হত্,B,UBMEC,NONE,11108,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8073227c96f9,8073227c96f9,তাহলে কারা কুমিল্লা ভিক্টোরিয়া কলেজ ছাত্রী তনুকে প্রথমে ধর্ষণ তারপর গলা কেটে হত্,B,UBMEC,NONE,11164,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
99a3548f3f36,99a3548f3f36,তুলে দেওয়া উচিৎ,B,MONOVAB,NONE,27741,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
99a3548f3f36,99a3548f3f36,তুলে দেওয়া উচিৎ,B,MONOVAB,NONE,27958,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7d0b239f100f,7d0b239f100f,দালাল,D,UBMEC,NONE,8103,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7d0b239f100f,7d0b239f100f,দালাল,D,UBMEC,NONE,9398,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7d0b239f100f,7d0b239f100f,দালাল,D,UBMEC,NONE,11270,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7d0b239f100f,7d0b239f100f,দালাল,D,MONOVAB,NONE,3866,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c971fc0f72c6,c971fc0f72c6,"দেশের সকল ম্যাজিস্ট্রেট ভাইদের দৃষ্টি আকর্ষণ করছি , আপনারা একত্রিত হয়ে এ য়ার পোর",B,UBMEC,NONE,12103,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c971fc0f72c6,c971fc0f72c6,"দেশের সকল ম্যাজিস্ট্রেট ভাইদের দৃষ্টি আকর্ষণ করছি , আপনারা একত্রিত হয়ে এ য়ার পোর",B,UBMEC,NONE,12197,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c971fc0f72c6,c971fc0f72c6,"দেশের সকল ম্যাজিস্ট্রেট ভাইদের দৃষ্টি আকর্ষণ করছি , আপনারা একত্রিত হয়ে এ য়ার পোর",B,UBMEC,NONE,12319,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c971fc0f72c6,c971fc0f72c6,"দেশের সকল ম্যাজিস্ট্রেট ভাইদের দৃষ্টি আকর্ষণ করছি , আপনারা একত্রিত হয়ে এ য়ার পোর",B,UBMEC,NONE,12348,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0a847720462e,0a847720462e,ধিক্কার জানাই,B,MONOVAB,NONE,219,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0a847720462e,0a847720462e,ধিক্কার জানাই,B,MONOVAB,NONE,41832,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
fb5eecb6aded,fb5eecb6aded,নড়াইলে রবিশস্য সরিষার সঙ্গে মৌমাছি পালন করে মধু চাষ জনপ্রিয় হয়ে উঠছে  এতে একদিকে,B,UBMEC,NONE,4816,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
fb5eecb6aded,fb5eecb6aded,নড়াইলে রবিশস্য সরিষার সঙ্গে মৌমাছি পালন করে মধু চাষ জনপ্রিয় হয়ে উঠছে  এতে একদিকে,B,UBMEC,NONE,4817,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8a1a947b486e,8a1a947b486e,নিন্দা জানাচ্ছি,D,UBMEC,NONE,8096,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8a1a947b486e,8a1a947b486e,নিন্দা জানাচ্ছি,D,MONOVAB,NONE,42161,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
5a02e14c03f7,5a02e14c03f7,নিরাপদ দেশ চাই ,D,EmoNoBa,NONE,15975,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
5a02e14c03f7,5a02e14c03f7,নিরাপদ দেশ চাই ,D,MONOVAB,NONE,20165,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8ee840e83238,8ee840e83238,পাডার পো পাডা,B,MONOVAB,NONE,4190,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8ee840e83238,8ee840e83238,পাডার পো পাডা,B,MONOVAB,NONE,25858,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
60ad4ed37b6b,60ad4ed37b6b,পাপিয়া কত ভাল এবং সৎ নারী এবং পুরুষের কান্নার আওয়াজ শুনে নাই   সে প্রভাব শালীদের,B,UBMEC,NONE,4998,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
60ad4ed37b6b,60ad4ed37b6b,পাপিয়া কত ভাল এবং সৎ নারী এবং পুরুষের কান্নার আওয়াজ শুনে নাই   সে প্রভাব শালীদের,B,UBMEC,NONE,4999,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
cd1f2c7bb5fb,cd1f2c7bb5fb,পৃথিবীতে আনন্দ এবং দুঃখ সব সময় থাকবে সমান সমান  বিজ্ঞানের ভাষায় আনন্দের সংরক্ষ,B,UBMEC,NONE,5047,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
cd1f2c7bb5fb,cd1f2c7bb5fb,পৃথিবীতে আনন্দ এবং দুঃখ সব সময় থাকবে সমান সমান  বিজ্ঞানের ভাষায় আনন্দের সংরক্ষ,B,UBMEC,NONE,5048,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1f5ad2e2daeb,1f5ad2e2daeb,পৃথিবীর সবচেয়ে সুখী মানুষ সৌদি আরব,B,UBMEC,NONE,506,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1f5ad2e2daeb,1f5ad2e2daeb,পৃথিবীর সবচেয়ে সুখী মানুষ সৌদি আরব,B,UBMEC,NONE,834,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ec7e35e835f2,ec7e35e835f2,প্রশ্ন শুনে বুঝা যায় বাংলাদেশের অধিকাংশ সাংবাদিক এক একটা নিচু মানের উৎকৃষ্ট দালা,B,UBMEC,NONE,5133,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ec7e35e835f2,ec7e35e835f2,প্রশ্ন শুনে বুঝা যায় বাংলাদেশের অধিকাংশ সাংবাদিক এক একটা নিচু মানের উৎকৃষ্ট দালা,B,UBMEC,NONE,5134,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c0f997ec3c3b,c0f997ec3c3b, বছর পর প্রতিবেদন অনুযায়ী সালমান শাহ আত্মহত্যা করেছে   বছর পর সাংবাদিক সাগর রুন,B,UBMEC,NONE,1597,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c0f997ec3c3b,c0f997ec3c3b, বছর পর প্রতিবেদন অনুযায়ী সালমান শাহ আত্মহত্যা করেছে   বছর পর সাংবাদিক সাগর রুন,B,UBMEC,NONE,1598,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ec6d5895d3ea,ec6d5895d3ea,বয়কট নিউ মার্কেট,B,MONOVAB,NONE,4093,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ec6d5895d3ea,ec6d5895d3ea,বয়কট নিউ মার্কেট,B,MONOVAB,NONE,6920,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ec6d5895d3ea,ec6d5895d3ea,বয়কট নিউ মার্কেট,B,MONOVAB,NONE,7685,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7749a17a1d2,d7749a17a1d2,বয়কট নিউমার্কেট,B,MONOVAB,NONE,3962,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7749a17a1d2,d7749a17a1d2,বয়কট নিউমার্কেট,B,MONOVAB,NONE,4033,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7749a17a1d2,d7749a17a1d2,বয়কট নিউমার্কেট,B,MONOVAB,NONE,7173,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7749a17a1d2,d7749a17a1d2,বয়কট নিউমার্কেট,B,MONOVAB,NONE,7319,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d7749a17a1d2,d7749a17a1d2,বয়কট নিউমার্কেট,B,MONOVAB,NONE,7477,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0bd9fb5c7b6a,0bd9fb5c7b6a,বলদ,D,UBMEC,NONE,12850,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0bd9fb5c7b6a,0bd9fb5c7b6a,বলদ,D,MONOVAB,NONE,26055,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
2fb545da0af9,2fb545da0af9,   বা আশির দশকে যারা আমরা জন্মেছি যা খেয়েছি যা দেখেছি যা শুনেছি যা অনুদাবন করেছি,B,UBMEC,NONE,1614,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
2fb545da0af9,2fb545da0af9,   বা আশির দশকে যারা আমরা জন্মেছি যা খেয়েছি যা দেখেছি যা শুনেছি যা অনুদাবন করেছি,B,UBMEC,NONE,1615,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a60df92e8850,a60df92e8850,বাংলাদেশ পুলিশে পরিচয় গোপন করে কারা চাকরী করছে দেখুন https://www.youtube.com/wat,B,UBMEC,NONE,8050,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a60df92e8850,a60df92e8850,বাংলাদেশ পুলিশে পরিচয় গোপন করে কারা চাকরী করছে দেখুন https://www.youtube.com/wat,B,UBMEC,NONE,9366,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8de0553ad5bc,8de0553ad5bc,বাংলাদেশের তথ্যপ্রযুক্তি ও প্রযুক্তি বিনিয়োগকারী প্রতিষ্ঠান ইজেনারেশন লিমিটেড এব,B,UBMEC,NONE,5359,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8de0553ad5bc,8de0553ad5bc,বাংলাদেশের তথ্যপ্রযুক্তি ও প্রযুক্তি বিনিয়োগকারী প্রতিষ্ঠান ইজেনারেশন লিমিটেড এব,B,UBMEC,NONE,5360,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
71b525e4b29f,71b525e4b29f,"বাংলাদেশের নাস্তিকরা সব সময় দেখবেন বিজ্ঞান বিজ্ঞান করে।
অথচ বুয়েট, চুয়েট কিংবা ক",B,MONOVAB,NONE,15104,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
71b525e4b29f,71b525e4b29f,"বাংলাদেশের নাস্তিকরা সব সময় দেখবেন বিজ্ঞান বিজ্ঞান করে।
অথচ বুয়েট, চুয়েট কিংবা ক",B,MONOVAB,NONE,15475,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b17408c34f1b,b17408c34f1b,বিচার কার কাছে চাইবে এখনতো কোন আইন নাই আজ মানুষ বড় অসয়াই,B,UBMEC,NONE,11214,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b17408c34f1b,b17408c34f1b,বিচার কার কাছে চাইবে এখনতো কোন আইন নাই আজ মানুষ বড় অসয়াই,B,UBMEC,NONE,11218,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9374,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9464,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9588,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9632,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9649,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9650,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,9791,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
3e31b9eb6be6,3e31b9eb6be6,বিচার চাই,B,UBMEC,NONE,10015,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c08f7711eeb3,c08f7711eeb3,বিমানবন্দরের প্রধান নিরাপত্তা কর্মকর্তার বিরুদ্ধে আইনানুগ সর্বোচ্চ ও কঠিন শাস্ত,B,UBMEC,NONE,12355,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c08f7711eeb3,c08f7711eeb3,বিমানবন্দরের প্রধান নিরাপত্তা কর্মকর্তার বিরুদ্ধে আইনানুগ সর্বোচ্চ ও কঠিন শাস্ত,B,UBMEC,NONE,12361,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7f031dfaccb4,7f031dfaccb4,বিশ্বব্যাপী ছড়িয়ে পড়ছে করোনাভাইরাস  চীনের বাইরে ফ্রান্স  জাপান  অস্ট্রেলিয়া  মাল,B,UBMEC,NONE,5552,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7f031dfaccb4,7f031dfaccb4,বিশ্বব্যাপী ছড়িয়ে পড়ছে করোনাভাইরাস  চীনের বাইরে ফ্রান্স  জাপান  অস্ট্রেলিয়া  মাল,B,UBMEC,NONE,5553,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
9ea42729bff5,9ea42729bff5,ভাই আজকেই প্রথম আপনার ভিডিও দেখলাম   দেখেই ভালো লাগে গেছে  স্যলুট বস চালিয়ে যান ,B,UBMEC,NONE,5708,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
9ea42729bff5,9ea42729bff5,ভাই আজকেই প্রথম আপনার ভিডিও দেখলাম   দেখেই ভালো লাগে গেছে  স্যলুট বস চালিয়ে যান ,B,UBMEC,NONE,5709,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0b3c0ab02157,0b3c0ab02157,মানুষ থেকে যখন ধর্মের ব্যবহার চলে যায় তখন এসব হয়,B,UBMEC,NONE,11209,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
0b3c0ab02157,0b3c0ab02157,মানুষ থেকে যখন ধর্মের ব্যবহার চলে যায় তখন এসব হয়,B,UBMEC,NONE,11221,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7f1e28894a2c,7f1e28894a2c,"য়ারা ওনার মত একজন ভালো শিক্ষক ও শিক্ষা ব্যবস্থাকে ধর্মের নামে বিকৃতি করছে,,তাদের",B,MONOVAB,NONE,11685,0,1,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7f1e28894a2c,7f1e28894a2c,"য়ারা ওনার মত একজন ভালো শিক্ষক ও শিক্ষা ব্যবস্থাকে ধর্মের নামে বিকৃতি করছে,,তাদের",B,MONOVAB,NONE,15360,1,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
